Product,ID,Comments,Feature_Request_Enhancement,NA,Other_Issue_Negative_Feedback,Positive_Feedback,Process_Issue,Support_Issue,Technical_Performance_Issue,Usability_Issue
ServiceInsight7,2851,"We should be able to correct labor or notes, can not do so once its been entered. ",1,0,0,0,0,0,0,0
ServiceInsight7,2883,"Facts, SI7 is at least a decade behind industry needs and requirements.",1,0,0,0,0,0,0,0
ServiceInsight7,2883,The CM and PM ticketing is cumbersome. It is very difficult to create a weekly PM schedule. There is NO material management or inventory control ability. Condition assesment is barely there. ,1,0,0,0,0,0,0,0
ServiceInsight7,2883, There is NO material management or inventory control ability. Condition assesment is barely there. Maximum efficiency of wrench time needs to be applied here. Also the tech should be able to input the condition of the equipment his is working on.,1,0,0,0,0,0,0,0
ServiceInsight7,3014,Bring the logout option back.,1,0,0,0,0,0,0,0
ServiceInsight7,3014, Get rid of the drag a wo or pm from one person to another because team member have accidently reassigned a pm without knowing it.  ,1,0,0,0,0,0,0,0
ServiceInsight7,3014,I don't have time to create a wo before I start work. It would be nice to be able to create a wo after the work is completed without having to put it in a backdoor kind of way.,1,0,0,0,0,0,0,0
ServiceInsight7,3089,"features from the Desktop and mobile app are not the same, ",1,0,0,0,0,0,0,0
ServiceInsight7,3089,assets should be made mandatory to tag. And yes I would like to talk to someone as a veteran in the maintenance field we are behind! ,1,0,0,0,0,0,0,0
ServiceInsight7,3108,Lacking features.,1,0,0,0,0,0,0,0
ServiceInsight7,3153,  It would be nice if the mfm app had an option to search for R number of a job not just BU number.  ,1,0,0,0,0,0,0,0
ServiceInsight7,3153, Option to order jobs by response date not just completion date,1,0,0,0,0,0,0,0
ServiceInsight7,3161,"It would be good to have a ""traces"" section where you can add reminders for follow up and they pop up on a set day to help you plan the work out",1,0,0,0,0,0,0,0
ServiceInsight7,3228," If the program was built to only allow certain actions at certain times, you could potentially eliminate the user error. Example would be, I can not action start job, until acknowledgment has been completed, I can not close a work order until questions/check boxes have been checked, like did you purchase materials, did you attach receipt etc.,make it technician proof.",1,0,0,0,0,0,0,0
ServiceInsight7,3234," Perhaps this is vendor specific but I would find it useful to have an additional ""on hold"" option not just for ordering equipment, but for final waste amount/pricing. For example the P1 is used for emergency spills that occur and our emergency response team performs work. Waste generated/to be disposed of isn't always accurate and only know once work is completed and final fees are applied after the waste was removed and delivered into the final disposal facility. To the station this could be seen as ""complete"" however on the vendor's side it shows as pending for final pricing. Currently when this occurs to prevent a sub work order creation the work order is kept open and negative impacts the vendor.  ",1,0,0,0,0,0,0,0
ServiceInsight7,3293,Having better commutations with admin's for changes need for system updates. for example notifications to the correct users ,1,0,0,0,0,0,0,0
ServiceInsight7,3310,Not available in local languages We can not see the client portal so we can not help them directly to solve any application related issue,1,0,0,0,0,0,0,0
ServiceInsight7,3339,It would be very helpful to be able to defer work orders to specific date/time.  ,1,0,0,0,0,0,0,0
ServiceInsight7,3357,Change mobile app back so I can create and assign work orders to FM's or managers. I can only create and assign to my self then have to reassign to employee. I do not assign to vendors.,1,0,0,0,0,0,0,0
ServiceInsight7,3406,Would love to be able to print the tag/asset list to look at. ,1,0,0,0,0,0,0,0
ServiceInsight7,3509,a simple user guide on the extra features. like how to move all the overdue jobs  together  for reporting purpose. ,1,0,0,0,0,0,0,0
ServiceInsight7,3515,Furthermore the phone number field would be ideal if it was made a mandatory field as this is overlooked sometimes by advisors and makes it a bit difficult when chasing urgent jobs.,1,0,0,0,0,0,0,0
ServiceInsight7,3520,How can I easily search WO history? By vendor for example. Thanks.,1,0,0,0,0,0,0,0
ServiceInsight7,3525,Better location info,1,0,0,0,0,0,0,0
ServiceInsight7,3586, Too many clicks to complete tasks. Too many steps to create and manage PM jobs. ,1,0,0,0,0,0,0,0
ServiceInsight7,3665,Somewhat easier in use. Especially for the client. Communication about changes can be a little bit better. ,1,0,0,0,0,0,0,0
ServiceInsight7,3673,"For the client I work for, the SI Request is not user friendly. They suggested using QR to read in each room. They want something really fast and simple to work on.",1,0,0,0,0,0,0,0
ServiceInsight7,3673,a point of contact to be the reference about ServiceInsight and the best practices used in other clients. ,1,0,0,0,0,0,0,0
ServiceInsight7,3673,"It also would be helpful to have some material in Portuguese (Brazil),",1,0,0,0,0,0,0,0
ServiceInsight7,3725," we should have a significant focus on reporting functionality as well. Including assets, work but individual techs, time spent, $, etc. ",1,0,0,0,0,0,0,0
ServiceInsight7,3733,"when transferring jobs from dashboard to technicians, you cannot move more than one across, when there is a number of activities, say 30 plus it takes what seems like forever  to move them all across, especially if that technician is at the end of the page and what for the screen to catch up. ",1,0,0,0,0,0,0,0
ServiceInsight7,3733,multi-moving or having peoples names as a side bars to transfer takes would be ideal.,1,0,0,0,0,0,0,0
ServiceInsight7,3775,I would only add that being Abel to upload more than one photo at a time on the Mobil app would be helpful,1,0,0,0,0,0,0,0
ServiceInsight7,3815,"The work orders should also have a * for filling in more information before submitting (from the requested part) so that when I receive it, it´s not two words without explanation what the work order is (actually) is for. ",1,0,0,0,0,0,0,0
ServiceInsight7,3825,The ability to edit the description details of a work order.  ,1,0,0,0,0,0,0,0
ServiceInsight7,3825, Having SR (service request) work types similar to what was used in Maximo to help with Root Cause Analysis reporting. Currently client requests come in as Corrective Maintenance which requires more work to filter out and identify client requests.  ,1,0,0,0,0,0,0,0
ServiceInsight7,3835,Having the PM planner updated and running would be great as we can use it to oversee the whole PM that have been planned for the sites.,1,0,0,0,0,0,0,0
ServiceInsight7,3837,It would be excellent if when our clients create a work Use service insight it would default automatically for the work order to be completed by 5 PM that will give us the opportunity to get to work orders in a timely manner,1,0,0,0,0,0,0,0
ServiceInsight7,3840,I needed to edit and could not do that after I submitted.  I would like to see that implemented. ,1,0,0,0,0,0,0,0
ServiceInsight7,3865,"The ticket follow to follow to improve, specially archive Tickets completed ",1,0,0,0,0,0,0,0
ServiceInsight7,3966,"I would really like to see adjustments made for the ETA portion of the application. If I set an ETA  and the technician pulls it to use in his list, on the mobile app. The ETA will reset and this causes issues with our KPI's.",1,0,0,0,0,0,0,0
ServiceInsight7,3974,"An IVR system greatly helps increase updates from clients/vendors/field personnel. We highly recommend implementing a system such as an IVR to reduce labor, while increasing work order management. ",1,0,0,0,0,0,0,0
ServiceInsight7,4000,PM planner need to be fix. It brings a valuable report for us to do budgeting exercise,1,0,0,0,0,0,0,0
ServiceInsight7,4011,"Smartphone: receive a notification when the customer opens a new ticket, so that the technician knows that a new customer request is made",1,0,0,0,0,0,0,0
ServiceInsight7,4011,Separate requests for typical repair interventions from Preventive Maintenance requests CMMS type.,1,0,0,0,0,0,0,0
ServiceInsight7,4011,"from the aMFM app (android), give access to adding comments on TECH NOTE, Not currently possible on the aMFM app, but only via the internet page (Very NOT practical via smartphone)",1,0,0,0,0,0,0,0
ServiceInsight7,4011," An FR (French) version of the application, tab and submenu, description etc",1,0,0,0,0,0,0,0
ServiceInsight7,4011,"Being able to filter the name of a site, or the name of a technician once, and no longer having to do it, in order to simplify searches for current requests, assigned",1,0,0,0,0,0,0,0
ServiceInsight7,4090,no way to back track for time... as a service tech responding to situations - time is not allowed for repair first then WO populate,1,0,0,0,0,0,0,0
ServiceInsight7,4184,"I primarily work with BB PPM related orders and occasionally create them as required. Perhaps allow 100 work orders to a page, 7 just doesn't make for the investment involved in using the software.",1,0,0,0,0,0,0,0
